Plot Title: 20366929,,,
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
1,2018-06-24 11:54:41,18.87,18.06
2,2018-06-24 11:59:41,19.99,17.37
3,2018-06-24 12:04:41,19.95,17.80
4,2018-06-24 12:09:41,20.63,17.80
5,2018-06-24 12:14:41,21.02,18.74
6,2018-06-24 12:19:41,20.93,18.57
7,2018-06-24 12:24:41,21.06,19.05
8,2018-06-24 12:29:41,22.95,20.25
9,2018-06-24 12:34:41,22.26,20.12
10,2018-06-24 12:39:41,23.64,21.10
11,2018-06-24 12:44:41,23.29,20.16
12,2018-06-24 12:49:41,23.64,20.03
13,2018-06-24 12:54:41,23.21,20.12
14,2018-06-24 12:59:41,22.78,19.77
15,2018-06-24 13:04:41,22.01,18.02
16,2018-06-24 13:09:41,22.69,19.82
17,2018-06-24 13:14:41,23.21,20.76
18,2018-06-24 13:19:41,21.15,18.83
19,2018-06-24 13:24:41,21.28,18.57
20,2018-06-24 13:29:41,20.46,18.40
21,2018-06-24 13:34:41,21.10,19.22
22,2018-06-24 13:39:41,20.72,20.25
23,2018-06-24 13:44:41,20.29,19.56
24,2018-06-24 13:49:41,21.10,21.88
25,2018-06-24 13:54:41,21.53,22.82
26,2018-06-24 13:59:41,21.28,22.09
27,2018-06-24 14:04:41,24.06,23.29
28,2018-06-24 14:09:41,12.18,18.62
29,2018-06-24 14:14:41,2.83,23.72
30,2018-06-24 14:19:41,4.24,23.89
31,2018-06-24 14:24:41,4.07,19.99
32,2018-06-24 14:29:41,4.93,22.13
33,2018-06-24 14:34:41,5.53,22.95
34,2018-06-24 14:39:41,5.53,21.23
35,2018-06-24 14:44:41,5.23,20.29
36,2018-06-24 14:49:41,5.02,19.69
37,2018-06-24 14:54:41,4.93,19.13
38,2018-06-24 14:59:41,4.80,18.70
39,2018-06-24 15:04:41,4.67,18.36
40,2018-06-24 15:09:41,4.54,17.97
41,2018-06-24 15:14:41,4.42,17.67
42,2018-06-24 15:19:41,4.33,17.33
43,2018-06-24 15:24:41,4.24,17.03
44,2018-06-24 15:29:41,4.20,16.73
45,2018-06-24 15:34:41,4.03,16.47
46,2018-06-24 15:39:41,3.99,16.21
47,2018-06-24 15:44:41,3.90,16.04
48,2018-06-24 15:49:41,3.86,15.74
49,2018-06-24 15:54:41,3.77,15.57
50,2018-06-24 15:59:41,3.77,15.27
51,2018-06-24 16:04:41,3.69,15.18
52,2018-06-24 16:09:41,3.64,14.88
53,2018-06-24 16:14:41,3.64,14.67
54,2018-06-24 16:19:41,3.52,14.41
55,2018-06-24 16:24:41,3.47,14.20
56,2018-06-24 16:29:41,3.43,14.07
57,2018-06-24 16:34:41,3.34,13.90
58,2018-06-24 16:39:41,3.26,13.64
59,2018-06-24 16:44:41,3.26,13.43
60,2018-06-24 16:49:41,3.21,13.25
61,2018-06-24 16:54:41,3.13,13.04
62,2018-06-24 16:59:41,3.09,12.87
63,2018-06-24 17:04:41,3.04,12.65
64,2018-06-24 17:09:41,2.91,12.48
65,2018-06-24 17:14:41,2.91,12.31
66,2018-06-24 17:19:41,2.87,12.10
67,2018-06-24 17:24:41,2.79,11.88
68,2018-06-24 17:29:41,2.74,11.71
69,2018-06-24 17:34:41,2.70,11.54
70,2018-06-24 17:39:41,2.66,11.32
71,2018-06-24 17:44:41,2.57,11.11
72,2018-06-24 17:49:41,2.53,11.02
73,2018-06-24 17:54:41,2.49,10.85
74,2018-06-24 17:59:41,2.40,10.68
75,2018-06-24 18:04:41,2.40,10.51
76,2018-06-24 18:09:41,2.36,10.42
77,2018-06-24 18:14:41,2.31,10.25
78,2018-06-24 18:19:41,2.31,10.12
79,2018-06-24 18:24:41,2.27,10.04
80,2018-06-24 18:29:41,2.23,9.91
81,2018-06-24 18:34:41,2.14,9.78
82,2018-06-24 18:39:41,2.19,9.74
83,2018-06-24 18:44:41,2.10,9.56
84,2018-06-24 18:49:41,2.10,9.44
85,2018-06-24 18:54:41,2.10,9.35
86,2018-06-24 18:59:41,2.06,9.22
87,2018-06-24 19:04:41,2.06,9.18
88,2018-06-24 19:09:41,2.01,9.05
89,2018-06-24 19:14:41,2.01,8.96
90,2018-06-24 19:19:41,1.93,8.92
91,2018-06-24 19:24:41,1.97,8.83
92,2018-06-24 19:29:41,1.93,8.71
93,2018-06-24 19:34:41,1.88,8.66
94,2018-06-24 19:39:41,1.88,8.53
95,2018-06-24 19:44:41,1.84,8.49
96,2018-06-24 19:49:41,1.80,8.41
97,2018-06-24 19:54:41,1.84,8.36
98,2018-06-24 19:59:41,1.80,8.28
99,2018-06-24 20:04:41,1.80,8.15
100,2018-06-24 20:09:41,1.76,8.11
101,2018-06-24 20:14:41,1.76,8.02
102,2018-06-24 20:19:41,1.71,7.93
103,2018-06-24 20:24:41,1.71,7.93
104,2018-06-24 20:29:41,1.67,7.85
105,2018-06-24 20:34:41,1.67,7.76
106,2018-06-24 20:39:41,1.63,7.72
107,2018-06-24 20:44:41,1.67,7.59
108,2018-06-24 20:49:41,1.58,7.55
109,2018-06-24 20:54:41,1.58,7.46
110,2018-06-24 20:59:41,1.63,7.46
111,2018-06-24 21:04:41,1.58,7.33
112,2018-06-24 21:09:41,1.58,7.25
113,2018-06-24 21:14:41,1.54,7.20
114,2018-06-24 21:19:41,1.54,7.12
115,2018-06-24 21:24:41,1.54,7.08
116,2018-06-24 21:29:41,1.54,7.03
117,2018-06-24 21:34:41,1.50,6.99
118,2018-06-24 21:39:41,1.50,6.99
119,2018-06-24 21:44:41,1.46,6.90
120,2018-06-24 21:49:41,1.46,6.82
121,2018-06-24 21:54:41,1.46,6.82
122,2018-06-24 21:59:41,1.46,6.82
123,2018-06-24 22:04:41,1.46,6.78
124,2018-06-24 22:09:41,1.41,6.69
125,2018-06-24 22:14:41,1.37,6.65
126,2018-06-24 22:19:41,1.41,6.65
127,2018-06-24 22:24:41,1.37,6.60
128,2018-06-24 22:29:41,1.41,6.65
129,2018-06-24 22:34:41,1.41,6.56
130,2018-06-24 22:39:41,1.37,6.56
131,2018-06-24 22:44:41,1.41,6.56
132,2018-06-24 22:49:41,1.37,6.52
133,2018-06-24 22:54:41,1.37,6.48
134,2018-06-24 22:59:41,1.37,6.48
135,2018-06-24 23:04:41,1.33,6.39
136,2018-06-24 23:09:41,1.37,6.39
137,2018-06-24 23:14:41,1.33,6.39
138,2018-06-24 23:19:41,1.33,6.35
139,2018-06-24 23:24:41,1.37,6.39
140,2018-06-24 23:29:41,1.37,6.35
141,2018-06-24 23:34:41,1.37,6.30
142,2018-06-24 23:39:41,1.33,6.30
143,2018-06-24 23:44:41,1.37,6.30
144,2018-06-24 23:49:41,1.33,6.22
145,2018-06-24 23:54:41,1.33,6.22
146,2018-06-24 23:59:41,1.33,6.22
147,2018-06-25 0:04:41,1.33,6.17
148,2018-06-25 0:09:41,1.37,6.17
149,2018-06-25 0:14:41,1.33,6.09
150,2018-06-25 0:19:41,1.33,6.13
151,2018-06-25 0:24:41,1.33,6.09
152,2018-06-25 0:29:41,1.33,6.13
153,2018-06-25 0:34:41,1.33,6.09
154,2018-06-25 0:39:41,1.28,6.05
155,2018-06-25 0:44:41,1.28,6.05
156,2018-06-25 0:49:41,1.28,6.00
157,2018-06-25 0:54:41,1.33,5.96
158,2018-06-25 0:59:41,1.33,5.96
159,2018-06-25 1:04:41,1.28,5.96
160,2018-06-25 1:09:41,1.28,5.96
161,2018-06-25 1:14:41,1.33,5.87
162,2018-06-25 1:19:41,1.28,5.83
163,2018-06-25 1:24:41,1.28,5.87
164,2018-06-25 1:29:41,1.28,5.83
165,2018-06-25 1:34:41,1.24,5.83
166,2018-06-25 1:39:41,1.24,5.83
167,2018-06-25 1:44:41,1.24,5.75
168,2018-06-25 1:49:41,1.24,5.70
169,2018-06-25 1:54:41,1.24,5.75
170,2018-06-25 1:59:41,1.24,5.70
171,2018-06-25 2:04:41,1.24,5.70
172,2018-06-25 2:09:41,1.24,5.70
173,2018-06-25 2:14:41,1.24,5.66
174,2018-06-25 2:19:41,1.20,5.70
175,2018-06-25 2:24:41,1.24,5.62
176,2018-06-25 2:29:41,1.20,5.57
177,2018-06-25 2:34:41,1.20,5.53
178,2018-06-25 2:39:41,1.24,5.57
179,2018-06-25 2:44:41,1.20,5.57
180,2018-06-25 2:49:41,1.20,5.57
181,2018-06-25 2:54:41,1.20,5.53
182,2018-06-25 2:59:41,1.20,5.45
183,2018-06-25 3:04:41,1.20,5.45
184,2018-06-25 3:09:41,1.20,5.45
185,2018-06-25 3:14:41,1.20,5.45
186,2018-06-25 3:19:41,1.16,5.36
187,2018-06-25 3:24:41,1.16,5.32
188,2018-06-25 3:29:41,1.16,5.27
189,2018-06-25 3:34:41,1.16,5.27
190,2018-06-25 3:39:41,1.16,5.27
191,2018-06-25 3:44:41,1.11,5.19
192,2018-06-25 3:49:41,1.16,5.23
193,2018-06-25 3:54:41,1.16,5.23
194,2018-06-25 3:59:41,1.11,5.19
195,2018-06-25 4:04:41,1.11,5.10
196,2018-06-25 4:09:41,1.11,5.06
197,2018-06-25 4:14:41,1.07,5.06
198,2018-06-25 4:19:41,1.11,4.97
199,2018-06-25 4:24:41,1.11,4.97
200,2018-06-25 4:29:41,1.07,4.93
201,2018-06-25 4:34:41,1.03,4.93
202,2018-06-25 4:39:41,1.11,4.89
203,2018-06-25 4:44:41,1.07,4.84
204,2018-06-25 4:49:41,1.03,4.84
205,2018-06-25 4:54:41,1.07,4.80
206,2018-06-25 4:59:41,0.98,4.72
207,2018-06-25 5:04:41,1.03,4.72
208,2018-06-25 5:09:41,1.03,4.72
209,2018-06-25 5:14:41,0.98,4.67
210,2018-06-25 5:19:41,0.98,4.63
211,2018-06-25 5:24:41,0.98,4.63
212,2018-06-25 5:29:41,0.98,4.63
213,2018-06-25 5:34:41,0.94,4.59
214,2018-06-25 5:39:41,0.98,4.54
215,2018-06-25 5:44:41,0.98,4.54
216,2018-06-25 5:49:41,0.94,4.50
217,2018-06-25 5:54:41,0.94,4.50
218,2018-06-25 5:59:41,0.98,4.46
219,2018-06-25 6:04:41,0.94,4.46
220,2018-06-25 6:09:41,0.94,4.42
221,2018-06-25 6:14:41,0.94,4.42
222,2018-06-25 6:19:41,0.90,4.42
223,2018-06-25 6:24:41,0.90,4.42
224,2018-06-25 6:29:41,0.94,4.37
225,2018-06-25 6:34:41,0.86,4.37
226,2018-06-25 6:39:41,0.94,4.33
227,2018-06-25 6:44:41,0.90,4.33
228,2018-06-25 6:49:41,0.90,4.29
229,2018-06-25 6:54:41,0.90,4.29
230,2018-06-25 6:59:41,0.90,4.33
231,2018-06-25 7:04:41,0.86,4.24
232,2018-06-25 7:09:41,0.86,4.24
233,2018-06-25 7:14:41,0.90,4.20
234,2018-06-25 7:19:41,0.90,4.20
235,2018-06-25 7:24:41,0.86,4.16
236,2018-06-25 7:29:41,0.86,4.12
237,2018-06-25 7:34:41,0.86,4.16
238,2018-06-25 7:39:41,0.86,4.12
239,2018-06-25 7:44:41,0.86,4.07
240,2018-06-25 7:49:41,0.86,4.03
241,2018-06-25 7:54:41,0.86,4.07
242,2018-06-25 7:59:41,0.77,3.99
243,2018-06-25 8:04:41,0.81,3.99
244,2018-06-25 8:09:41,0.81,3.94
245,2018-06-25 8:14:41,0.81,3.94
246,2018-06-25 8:19:41,0.81,3.90
247,2018-06-25 8:24:41,0.81,3.90
248,2018-06-25 8:29:41,0.81,3.90
249,2018-06-25 8:34:41,0.81,3.90
250,2018-06-25 8:39:41,0.81,3.94
251,2018-06-25 8:44:41,0.86,3.94
252,2018-06-25 8:49:41,0.81,3.99
253,2018-06-25 8:54:41,0.90,3.99
254,2018-06-25 8:59:41,0.86,4.12
255,2018-06-25 9:04:41,0.81,4.16
256,2018-06-25 9:09:41,0.90,4.24
257,2018-06-25 9:14:41,0.90,4.24
258,2018-06-25 9:19:41,0.90,4.33
259,2018-06-25 9:24:41,0.98,4.37
260,2018-06-25 9:29:41,0.90,4.42
261,2018-06-25 9:34:41,0.94,4.54
262,2018-06-25 9:39:41,0.98,4.54
263,2018-06-25 9:44:41,0.98,4.63
264,2018-06-25 9:49:41,0.98,4.76
265,2018-06-25 9:54:41,1.07,4.84
266,2018-06-25 9:59:41,1.03,4.97
267,2018-06-25 10:04:41,1.11,5.06
268,2018-06-25 10:09:41,1.07,5.15
269,2018-06-25 10:14:41,1.16,5.19
270,2018-06-25 10:19:41,1.20,5.36
271,2018-06-25 10:24:41,1.20,5.45
272,2018-06-25 10:29:41,1.24,5.57
273,2018-06-25 10:34:41,1.28,5.70
274,2018-06-25 10:39:41,1.28,5.83
275,2018-06-25 10:44:41,1.33,6.05
276,2018-06-25 10:49:41,1.37,6.13
277,2018-06-25 10:54:41,1.41,6.30
278,2018-06-25 10:59:41,1.41,6.43
279,2018-06-25 11:04:41,1.46,6.56
280,2018-06-25 11:09:41,1.50,6.65
281,2018-06-25 11:14:41,1.50,6.82
282,2018-06-25 11:19:41,1.54,6.95
283,2018-06-25 11:24:41,1.54,7.08
284,2018-06-25 11:29:41,1.63,7.33
285,2018-06-25 11:34:41,1.67,7.55
286,2018-06-25 11:39:41,1.67,7.81
287,2018-06-25 11:44:41,1.76,8.06
288,2018-06-25 11:49:41,1.80,8.23
289,2018-06-25 11:54:41,1.80,8.49
290,2018-06-25 11:59:41,1.88,8.83
291,2018-06-25 12:04:41,2.01,9.09
292,2018-06-25 12:09:41,1.97,9.26
293,2018-06-25 12:14:41,2.10,9.48
294,2018-06-25 12:19:41,2.10,9.65
295,2018-06-25 12:24:41,2.19,9.78
296,2018-06-25 12:29:41,2.23,9.95
297,2018-06-25 12:34:41,2.27,10.16
298,2018-06-25 12:39:41,2.36,10.34
299,2018-06-25 12:44:41,2.40,10.51
300,2018-06-25 12:49:41,2.44,10.64
301,2018-06-25 12:54:41,2.53,10.89
302,2018-06-25 12:59:41,2.53,11.02
303,2018-06-25 13:04:41,2.61,11.15
304,2018-06-25 13:09:41,2.70,11.32
305,2018-06-25 13:14:41,2.74,11.49
306,2018-06-25 13:19:41,2.83,11.67
307,2018-06-25 13:24:41,2.83,11.79
308,2018-06-25 13:29:41,2.87,11.88
309,2018-06-25 13:34:41,3.00,12.10
310,2018-06-25 13:39:41,2.96,12.22
311,2018-06-25 13:44:41,3.04,12.40
312,2018-06-25 13:49:41,3.13,12.48
313,2018-06-25 13:54:41,3.17,12.65
314,2018-06-25 13:59:41,3.17,12.74
315,2018-06-25 14:04:41,3.26,12.91
316,2018-06-25 14:09:41,3.26,12.95
317,2018-06-25 14:14:41,3.30,13.04
318,2018-06-25 14:19:41,3.30,13.17
319,2018-06-25 14:24:41,3.39,13.25
320,2018-06-25 14:29:41,3.39,13.38
321,2018-06-25 14:34:41,3.47,13.43
322,2018-06-25 14:39:41,3.52,13.47
323,2018-06-25 14:44:41,3.47,13.55
324,2018-06-25 14:49:41,3.56,13.64
325,2018-06-25 14:54:41,3.56,13.68
326,2018-06-25 14:59:41,3.60,13.73
327,2018-06-25 15:04:41,3.60,13.81
328,2018-06-25 15:09:41,3.64,13.94
329,2018-06-25 15:14:41,3.64,13.98
330,2018-06-25 15:19:41,3.64,13.98
331,2018-06-25 15:24:41,3.64,14.07
332,2018-06-25 15:29:41,3.69,14.11
333,2018-06-25 15:34:41,3.69,14.07
334,2018-06-25 15:39:41,3.69,14.11
335,2018-06-25 15:44:41,3.69,14.11
336,2018-06-25 15:49:41,3.69,14.07
337,2018-06-25 15:54:41,3.64,13.94
338,2018-06-25 15:59:41,3.69,13.94
339,2018-06-25 16:04:41,3.69,13.85
340,2018-06-25 16:09:41,3.64,13.81
341,2018-06-25 16:14:41,3.60,13.64
342,2018-06-25 16:19:41,3.60,13.51
343,2018-06-25 16:24:41,3.52,13.34
344,2018-06-25 16:29:41,3.47,13.21
345,2018-06-25 16:34:41,3.47,13.17
346,2018-06-25 16:39:41,3.47,13.17
347,2018-06-25 16:44:41,3.43,13.12
348,2018-06-25 16:49:41,3.39,13.25
349,2018-06-25 16:54:41,3.43,13.08
350,2018-06-25 16:59:41,3.39,12.91
351,2018-06-25 17:04:41,3.34,12.78
352,2018-06-25 17:09:41,3.26,12.57
353,2018-06-25 17:14:41,3.26,12.40
354,2018-06-25 17:19:41,3.17,12.14
355,2018-06-25 17:24:41,3.09,11.88
356,2018-06-25 17:29:41,3.04,11.67
357,2018-06-25 17:34:41,3.00,11.41
358,2018-06-25 17:39:41,2.91,11.15
359,2018-06-25 17:44:41,2.87,10.94
360,2018-06-25 17:49:41,2.74,10.77
361,2018-06-25 17:54:41,2.74,10.55
362,2018-06-25 17:59:41,2.66,10.42
363,2018-06-25 18:04:41,2.61,10.21
364,2018-06-25 18:09:41,2.57,10.04
365,2018-06-25 18:14:41,2.44,9.86
366,2018-06-25 18:19:41,2.44,9.74
367,2018-06-25 18:24:41,2.40,9.56
368,2018-06-25 18:29:41,2.36,9.44
369,2018-06-25 18:34:41,2.36,9.26
370,2018-06-25 18:39:41,2.31,9.05
371,2018-06-25 18:44:41,2.23,8.96
372,2018-06-25 18:49:41,2.23,8.88
373,2018-06-25 18:54:41,2.14,8.79
374,2018-06-25 18:59:41,2.10,8.62
375,2018-06-25 19:04:41,2.10,8.45
376,2018-06-25 19:09:41,2.06,8.41
377,2018-06-25 19:14:41,2.06,8.28
378,2018-06-25 19:19:41,2.01,8.19
379,2018-06-25 19:24:41,1.97,8.06
380,2018-06-25 19:29:41,1.93,7.93
381,2018-06-25 19:34:41,1.84,7.85
382,2018-06-25 19:39:41,1.93,7.72
383,2018-06-25 19:44:41,1.88,7.63
384,2018-06-25 19:49:41,1.84,7.55
385,2018-06-25 19:54:41,1.84,7.50
386,2018-06-25 19:59:41,1.76,7.42
387,2018-06-25 20:04:41,1.71,7.29
388,2018-06-25 20:09:41,1.76,7.16
389,2018-06-25 20:14:41,1.71,7.08
390,2018-06-25 20:19:41,1.67,6.99
391,2018-06-25 20:24:41,1.67,6.90
392,2018-06-25 20:29:41,1.67,6.82
393,2018-06-25 20:34:41,1.58,6.69
394,2018-06-25 20:39:41,1.58,6.60
395,2018-06-25 20:44:41,1.58,6.52
396,2018-06-25 20:49:41,1.50,6.39
397,2018-06-25 20:54:41,1.46,6.30
398,2018-06-25 20:59:41,1.50,6.22
399,2018-06-25 21:04:41,1.46,6.09
400,2018-06-25 21:09:41,1.46,6.00
401,2018-06-25 21:14:41,1.41,5.92
402,2018-06-25 21:19:41,1.37,5.87
403,2018-06-25 21:24:41,1.37,5.70
404,2018-06-25 21:29:41,1.33,5.57
405,2018-06-25 21:34:41,1.28,5.53
406,2018-06-25 21:39:41,1.28,5.45
407,2018-06-25 21:44:41,1.20,5.36
408,2018-06-25 21:49:41,1.20,5.23
409,2018-06-25 21:54:41,1.16,5.15
410,2018-06-25 21:59:41,1.20,5.06
411,2018-06-25 22:04:41,1.16,4.97
412,2018-06-25 22:09:41,1.16,4.84
413,2018-06-25 22:14:41,1.16,4.80
414,2018-06-25 22:19:41,1.11,4.67
415,2018-06-25 22:24:41,1.03,4.59
416,2018-06-25 22:29:41,1.07,4.54
417,2018-06-25 22:34:41,1.07,4.42
418,2018-06-25 22:39:41,0.98,4.37
419,2018-06-25 22:44:41,0.98,4.29
420,2018-06-25 22:49:41,0.98,4.20
421,2018-06-25 22:54:41,0.94,4.12
422,2018-06-25 22:59:41,0.94,4.03
423,2018-06-25 23:04:41,0.94,3.99
424,2018-06-25 23:09:41,0.90,3.94
425,2018-06-25 23:14:41,0.90,3.82
426,2018-06-25 23:19:41,0.86,3.77
427,2018-06-25 23:24:41,0.86,3.73
428,2018-06-25 23:29:41,0.86,3.64
429,2018-06-25 23:34:41,0.86,3.60
430,2018-06-25 23:39:41,0.81,3.52
431,2018-06-25 23:44:41,0.81,3.52
432,2018-06-25 23:49:41,0.81,3.43
433,2018-06-25 23:54:41,0.77,3.34
434,2018-06-25 23:59:41,0.77,3.30
435,2018-06-26 0:04:41,0.73,3.30
436,2018-06-26 0:09:41,0.73,3.26
437,2018-06-26 0:14:41,0.73,3.13
438,2018-06-26 0:19:41,0.68,3.13
439,2018-06-26 0:24:41,0.68,3.04
440,2018-06-26 0:29:41,0.68,3.00
441,2018-06-26 0:34:41,0.68,3.00
442,2018-06-26 0:39:41,0.64,2.91
443,2018-06-26 0:44:41,0.64,2.87
444,2018-06-26 0:49:41,0.68,2.83
445,2018-06-26 0:54:41,0.64,2.74
446,2018-06-26 0:59:41,0.64,2.70
447,2018-06-26 1:04:41,0.64,2.61
448,2018-06-26 1:09:41,0.60,2.61
449,2018-06-26 1:14:41,0.60,2.57
450,2018-06-26 1:19:41,0.60,2.49
451,2018-06-26 1:24:41,0.55,2.49
452,2018-06-26 1:29:41,0.60,2.40
453,2018-06-26 1:34:41,0.47,2.40
454,2018-06-26 1:39:41,0.51,2.36
455,2018-06-26 1:44:41,0.55,2.27
456,2018-06-26 1:49:41,0.51,2.23
457,2018-06-26 1:54:41,0.51,2.23
458,2018-06-26 1:59:41,0.51,2.19
459,2018-06-26 2:04:41,0.51,2.14
460,2018-06-26 2:09:41,0.47,2.06
461,2018-06-26 2:14:41,0.47,2.06
462,2018-06-26 2:19:41,0.47,2.06
463,2018-06-26 2:24:41,0.47,1.97
464,2018-06-26 2:29:41,0.43,1.88
465,2018-06-26 2:34:41,0.43,1.88
466,2018-06-26 2:39:41,0.43,1.88
467,2018-06-26 2:44:41,0.43,1.76
468,2018-06-26 2:49:41,0.43,1.76
469,2018-06-26 2:54:41,0.43,1.67
470,2018-06-26 2:59:41,0.38,1.67
471,2018-06-26 3:04:41,0.43,1.63
472,2018-06-26 3:09:41,0.38,1.54
473,2018-06-26 3:14:41,0.38,1.54
474,2018-06-26 3:19:41,0.34,1.46
475,2018-06-26 3:24:41,0.34,1.46
476,2018-06-26 3:29:41,0.34,1.37
477,2018-06-26 3:34:41,0.34,1.33
478,2018-06-26 3:39:41,0.34,1.28
479,2018-06-26 3:44:41,0.30,1.24
480,2018-06-26 3:49:41,0.25,1.16
481,2018-06-26 3:54:41,0.25,1.20
482,2018-06-26 3:59:41,0.30,1.11
483,2018-06-26 4:04:41,0.25,1.11
484,2018-06-26 4:09:41,0.25,1.07
485,2018-06-26 4:14:41,0.21,0.98
486,2018-06-26 4:19:41,0.30,1.03
487,2018-06-26 4:24:41,0.25,0.98
488,2018-06-26 4:29:41,0.21,0.90
489,2018-06-26 4:34:41,0.21,0.86
490,2018-06-26 4:39:41,0.17,0.86
491,2018-06-26 4:44:41,0.17,0.81
492,2018-06-26 4:49:41,0.17,0.81
493,2018-06-26 4:54:41,0.17,0.81
494,2018-06-26 4:59:41,0.13,0.73
495,2018-06-26 5:04:41,0.13,0.77
496,2018-06-26 5:09:41,0.17,0.77
497,2018-06-26 5:14:41,0.13,0.68
498,2018-06-26 5:19:41,0.13,0.68
499,2018-06-26 5:24:41,0.13,0.68
500,2018-06-26 5:29:41,0.17,0.68
501,2018-06-26 5:34:41,0.17,0.64
502,2018-06-26 5:39:41,0.17,0.60
503,2018-06-26 5:44:41,0.13,0.64
504,2018-06-26 5:49:41,0.13,0.60
505,2018-06-26 5:54:41,0.13,0.51
506,2018-06-26 5:59:41,0.08,0.51
507,2018-06-26 6:04:41,0.13,0.55
508,2018-06-26 6:09:41,0.17,0.51
509,2018-06-26 6:14:41,0.13,0.51
510,2018-06-26 6:19:41,0.13,0.55
511,2018-06-26 6:24:41,0.13,0.51
512,2018-06-26 6:29:41,0.13,0.51
513,2018-06-26 6:34:41,0.13,0.51
514,2018-06-26 6:39:41,0.13,0.47
515,2018-06-26 6:44:41,0.13,0.51
516,2018-06-26 6:49:41,0.13,0.47
517,2018-06-26 6:54:41,0.13,0.51
518,2018-06-26 6:59:41,0.08,0.47
519,2018-06-26 7:04:41,0.04,0.47
520,2018-06-26 7:09:41,0.08,0.51
521,2018-06-26 7:14:41,0.13,0.47
522,2018-06-26 7:19:41,0.08,0.47
523,2018-06-26 7:24:41,0.08,0.47
524,2018-06-26 7:29:41,0.08,0.47
525,2018-06-26 7:34:41,0.13,0.55
526,2018-06-26 7:39:41,0.08,0.47
527,2018-06-26 7:44:41,0.08,0.51
528,2018-06-26 7:49:41,0.08,0.51
529,2018-06-26 7:54:41,0.08,0.60
530,2018-06-26 7:59:41,0.08,0.60
531,2018-06-26 8:04:41,0.08,0.60
532,2018-06-26 8:09:41,0.17,0.68
533,2018-06-26 8:14:41,0.08,0.73
534,2018-06-26 8:19:41,0.17,0.86
535,2018-06-26 8:24:41,0.17,0.90
536,2018-06-26 8:29:41,0.17,0.98
537,2018-06-26 8:34:41,0.25,1.07
538,2018-06-26 8:39:41,0.25,1.24
539,2018-06-26 8:44:41,0.21,1.37
540,2018-06-26 8:49:41,0.30,1.50
541,2018-06-26 8:54:41,0.34,1.54
542,2018-06-26 8:59:41,0.34,1.76
543,2018-06-26 9:04:41,0.38,1.93
544,2018-06-26 9:09:41,0.43,2.10
545,2018-06-26 9:14:41,0.55,2.31
546,2018-06-26 9:19:41,0.60,2.49
547,2018-06-26 9:24:41,0.68,2.74
548,2018-06-26 9:29:41,0.68,2.96
549,2018-06-26 9:34:41,0.77,3.17
550,2018-06-26 9:39:41,0.86,3.52
551,2018-06-26 9:44:41,0.94,3.77
552,2018-06-26 9:49:41,1.07,4.07
553,2018-06-26 9:54:41,1.11,4.37
554,2018-06-26 9:59:41,1.20,4.72
555,2018-06-26 10:04:41,1.28,5.02
556,2018-06-26 10:09:41,1.37,5.23
557,2018-06-26 10:14:41,1.46,5.49
558,2018-06-26 10:19:41,1.54,5.75
559,2018-06-26 10:24:41,1.63,6.05
560,2018-06-26 10:29:41,1.71,6.26
561,2018-06-26 10:34:41,1.84,6.52
562,2018-06-26 10:39:41,1.88,6.73
563,2018-06-26 10:44:41,1.93,6.99
564,2018-06-26 10:49:41,2.06,7.20
565,2018-06-26 10:54:41,2.14,7.46
566,2018-06-26 10:59:41,2.23,7.76
567,2018-06-26 11:04:41,2.31,8.06
568,2018-06-26 11:09:41,2.36,8.36
569,2018-06-26 11:14:41,2.49,8.58
570,2018-06-26 11:19:41,2.53,8.88
571,2018-06-26 11:24:41,2.61,9.22
572,2018-06-26 11:29:41,2.70,9.52
573,2018-06-26 11:34:41,2.74,9.91
574,2018-06-26 11:39:41,2.83,10.16
575,2018-06-26 11:44:41,2.87,10.51
576,2018-06-26 11:49:41,2.96,10.72
577,2018-06-26 11:54:41,3.00,10.94
578,2018-06-26 11:59:41,3.17,11.19
579,2018-06-26 12:04:41,3.17,11.49
580,2018-06-26 12:09:41,3.21,11.67
581,2018-06-26 12:14:41,3.34,11.97
582,2018-06-26 12:19:41,3.39,12.31
583,2018-06-26 12:24:41,3.47,12.52
584,2018-06-26 12:29:41,3.52,12.74
585,2018-06-26 12:34:41,3.56,12.95
586,2018-06-26 12:39:41,3.60,13.08
587,2018-06-26 12:44:41,3.69,13.38
588,2018-06-26 12:49:41,3.73,13.51
589,2018-06-26 12:54:41,3.77,13.77
590,2018-06-26 12:59:41,3.77,13.98
591,2018-06-26 13:04:41,3.86,14.11
592,2018-06-26 13:09:41,3.94,14.15
593,2018-06-26 13:14:41,3.94,14.33
594,2018-06-26 13:19:41,3.99,14.41
595,2018-06-26 13:24:41,4.03,14.54
596,2018-06-26 13:29:41,4.03,14.71
597,2018-06-26 13:34:41,4.12,14.93
598,2018-06-26 13:39:41,4.12,14.97
599,2018-06-26 13:44:41,4.20,15.01
600,2018-06-26 13:49:41,4.16,15.01
601,2018-06-26 13:54:41,4.20,15.14
602,2018-06-26 13:59:41,4.24,15.23
603,2018-06-26 14:04:41,4.29,15.31
604,2018-06-26 14:09:41,4.29,15.36
605,2018-06-26 14:14:41,4.29,15.40
606,2018-06-26 14:19:41,4.29,15.53
