Plot Title: 20103811,,,
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
1,2018-06-24 11:53:58,17.20,18.40
2,2018-06-24 11:58:58,16.90,18.27
3,2018-06-24 12:03:58,16.81,18.36
4,2018-06-24 12:08:58,17.29,19.13
5,2018-06-24 12:13:58,17.54,19.52
6,2018-06-24 12:18:58,17.89,19.43
7,2018-06-24 12:23:58,18.74,19.60
8,2018-06-24 12:28:58,20.07,21.58
9,2018-06-24 12:33:58,20.03,21.79
10,2018-06-24 12:38:58,19.39,22.73
11,2018-06-24 12:43:58,19.65,22.26
12,2018-06-24 12:48:58,18.70,22.13
13,2018-06-24 12:53:58,19.09,21.32
14,2018-06-24 12:58:58,19.05,21.40
15,2018-06-24 13:03:58,17.59,20.55
16,2018-06-24 13:08:58,19.05,21.53
17,2018-06-24 13:13:58,19.47,22.01
18,2018-06-24 13:18:58,18.66,20.37
19,2018-06-24 13:23:58,17.76,19.95
20,2018-06-24 13:28:58,18.14,19.86
21,2018-06-24 13:33:58,17.93,18.79
22,2018-06-24 13:38:58,20.07,18.79
23,2018-06-24 13:43:58,20.46,18.66
24,2018-06-24 13:48:58,22.86,20.55
25,2018-06-24 13:53:58,23.64,21.45
26,2018-06-24 13:58:58,25.01,22.05
27,2018-06-24 14:03:58,21.58,24.75
28,2018-06-24 14:08:58,23.59,0.08
29,2018-06-24 14:13:58,22.69,0.13
30,2018-06-24 14:18:58,27.02,0.13
31,2018-06-24 14:23:58,21.45,0.21
32,2018-06-24 14:28:58,18.66,0.13
33,2018-06-24 14:33:58,17.80,0.17
34,2018-06-24 14:38:58,17.72,0.25
35,2018-06-24 14:43:58,17.63,0.13
36,2018-06-24 14:48:58,17.59,0.13
37,2018-06-24 14:53:58,17.63,0.13
38,2018-06-24 14:58:58,17.59,0.08
39,2018-06-24 15:03:58,17.59,0.08
40,2018-06-24 15:08:58,17.54,0.04
41,2018-06-24 15:13:58,17.54,0.08
42,2018-06-24 15:18:58,17.50,0.08
43,2018-06-24 15:23:58,17.50,0.13
44,2018-06-24 15:28:58,17.46,0.08
45,2018-06-24 15:33:58,17.41,0.08
46,2018-06-24 15:38:58,17.46,0.08
47,2018-06-24 15:43:58,17.46,0.08
48,2018-06-24 15:48:58,17.37,0.08
49,2018-06-24 15:53:58,17.37,0.08
50,2018-06-24 15:58:58,17.37,0.08
51,2018-06-24 16:03:58,17.37,0.08
52,2018-06-24 16:08:58,17.37,0.04
53,2018-06-24 16:13:58,17.37,0.04
54,2018-06-24 16:18:58,17.41,0.04
55,2018-06-24 16:23:58,17.37,0.08
56,2018-06-24 16:28:58,17.33,0.13
57,2018-06-24 16:33:58,17.33,0.17
58,2018-06-24 16:38:58,17.33,0.13
59,2018-06-24 16:43:58,17.33,0.21
60,2018-06-24 16:48:58,17.33,0.21
61,2018-06-24 16:53:58,17.29,0.21
62,2018-06-24 16:58:58,17.29,0.17
63,2018-06-24 17:03:58,17.24,0.17
64,2018-06-24 17:08:58,17.29,0.21
65,2018-06-24 17:13:58,17.29,0.17
66,2018-06-24 17:18:58,17.24,0.25
67,2018-06-24 17:23:58,17.20,0.25
68,2018-06-24 17:28:58,17.20,0.25
69,2018-06-24 17:33:58,17.20,0.21
70,2018-06-24 17:38:58,17.16,0.17
71,2018-06-24 17:43:58,17.16,0.21
72,2018-06-24 17:48:58,17.16,0.21
73,2018-06-24 17:53:58,17.11,0.25
74,2018-06-24 17:58:58,17.11,0.21
75,2018-06-24 18:03:58,17.11,0.25
76,2018-06-24 18:08:58,17.11,0.21
77,2018-06-24 18:13:58,17.11,0.25
78,2018-06-24 18:18:58,17.07,0.21
79,2018-06-24 18:23:58,17.07,0.30
80,2018-06-24 18:28:58,17.03,0.25
81,2018-06-24 18:33:58,17.03,0.17
82,2018-06-24 18:38:58,17.03,0.13
83,2018-06-24 18:43:58,16.99,0.17
84,2018-06-24 18:48:58,16.99,0.21
85,2018-06-24 18:53:58,16.99,0.08
86,2018-06-24 18:58:58,16.94,0.13
87,2018-06-24 19:03:58,16.90,0.13
88,2018-06-24 19:08:58,16.90,0.17
89,2018-06-24 19:13:58,16.90,0.17
90,2018-06-24 19:18:58,16.86,0.17
91,2018-06-24 19:23:58,16.86,0.17
92,2018-06-24 19:28:58,16.81,0.13
93,2018-06-24 19:33:58,16.81,0.17
94,2018-06-24 19:38:58,16.73,0.21
95,2018-06-24 19:43:58,16.77,0.21
96,2018-06-24 19:48:58,16.69,0.21
97,2018-06-24 19:53:58,16.73,0.17
98,2018-06-24 19:58:58,16.69,0.21
99,2018-06-24 20:03:58,16.64,0.21
100,2018-06-24 20:08:58,16.60,0.25
101,2018-06-24 20:13:58,16.64,0.21
102,2018-06-24 20:18:58,16.60,0.21
103,2018-06-24 20:23:58,16.51,0.25
104,2018-06-24 20:28:58,16.51,0.25
105,2018-06-24 20:33:58,16.51,0.21
106,2018-06-24 20:38:58,16.47,0.17
107,2018-06-24 20:43:58,16.43,0.21
108,2018-06-24 20:48:58,16.43,0.25
109,2018-06-24 20:53:58,16.39,0.25
110,2018-06-24 20:58:58,16.34,0.21
111,2018-06-24 21:03:58,16.34,0.30
112,2018-06-24 21:08:58,16.30,0.21
113,2018-06-24 21:13:58,16.30,0.21
114,2018-06-24 21:18:58,16.30,0.25
115,2018-06-24 21:23:58,16.21,0.25
116,2018-06-24 21:28:58,16.17,0.21
117,2018-06-24 21:33:58,16.17,0.17
118,2018-06-24 21:38:58,16.17,0.21
119,2018-06-24 21:43:58,16.17,0.25
120,2018-06-24 21:48:58,16.17,0.21
121,2018-06-24 21:53:58,16.08,0.21
122,2018-06-24 21:58:58,16.04,0.21
123,2018-06-24 22:03:58,16.00,0.25
124,2018-06-24 22:08:58,16.00,0.25
125,2018-06-24 22:13:58,15.96,0.21
126,2018-06-24 22:18:58,15.96,0.25
127,2018-06-24 22:23:58,15.87,0.21
128,2018-06-24 22:28:58,15.87,0.25
129,2018-06-24 22:33:58,15.83,0.17
130,2018-06-24 22:38:58,15.83,0.21
131,2018-06-24 22:43:58,15.78,0.21
132,2018-06-24 22:48:58,15.78,0.25
133,2018-06-24 22:53:58,15.74,0.25
134,2018-06-24 22:58:58,15.74,0.21
135,2018-06-24 23:03:58,15.74,0.25
136,2018-06-24 23:08:58,15.70,0.21
137,2018-06-24 23:13:58,15.70,0.21
138,2018-06-24 23:18:58,15.61,0.17
139,2018-06-24 23:23:58,15.61,0.21
140,2018-06-24 23:28:58,15.57,0.25
141,2018-06-24 23:33:58,15.53,0.25
142,2018-06-24 23:38:58,15.53,0.25
143,2018-06-24 23:43:58,15.53,0.30
144,2018-06-24 23:48:58,15.48,0.25
145,2018-06-24 23:53:58,15.53,0.25
146,2018-06-24 23:58:58,15.44,0.25
147,2018-06-25 0:03:58,15.48,0.25
148,2018-06-25 0:08:58,15.40,0.30
149,2018-06-25 0:13:58,15.40,0.25
150,2018-06-25 0:18:58,15.36,0.30
151,2018-06-25 0:23:58,15.31,0.30
152,2018-06-25 0:28:58,15.31,0.25
153,2018-06-25 0:33:58,15.31,0.30
154,2018-06-25 0:38:58,15.27,0.17
155,2018-06-25 0:43:58,15.23,0.21
156,2018-06-25 0:48:58,15.14,0.25
157,2018-06-25 0:53:58,15.18,0.25
158,2018-06-25 0:58:58,15.14,0.25
159,2018-06-25 1:03:58,15.10,0.30
160,2018-06-25 1:08:58,15.10,0.25
161,2018-06-25 1:13:58,15.06,0.25
162,2018-06-25 1:18:58,15.01,0.21
163,2018-06-25 1:23:58,14.97,0.30
164,2018-06-25 1:28:58,14.97,0.30
165,2018-06-25 1:33:58,14.93,0.30
166,2018-06-25 1:38:58,14.88,0.30
167,2018-06-25 1:43:58,14.84,0.25
168,2018-06-25 1:48:58,14.80,0.25
169,2018-06-25 1:53:58,14.80,0.25
170,2018-06-25 1:58:58,14.80,0.25
171,2018-06-25 2:03:58,14.67,0.30
172,2018-06-25 2:08:58,14.67,0.30
173,2018-06-25 2:13:58,14.67,0.25
174,2018-06-25 2:18:58,14.63,0.25
175,2018-06-25 2:23:58,14.63,0.25
176,2018-06-25 2:28:58,14.63,0.30
177,2018-06-25 2:33:58,14.58,0.25
178,2018-06-25 2:38:58,14.45,0.25
179,2018-06-25 2:43:58,14.37,0.30
180,2018-06-25 2:48:58,14.24,0.30
181,2018-06-25 2:53:58,14.24,0.30
182,2018-06-25 2:58:58,14.28,0.25
183,2018-06-25 3:03:58,14.28,0.30
184,2018-06-25 3:08:58,14.28,0.30
185,2018-06-25 3:13:58,14.24,0.25
186,2018-06-25 3:18:58,14.24,0.25
187,2018-06-25 3:23:58,14.20,0.25
188,2018-06-25 3:28:58,14.15,0.25
189,2018-06-25 3:33:58,14.15,0.21
190,2018-06-25 3:38:58,14.15,0.21
191,2018-06-25 3:43:58,14.07,0.25
192,2018-06-25 3:48:58,14.07,0.25
193,2018-06-25 3:53:58,14.03,0.30
194,2018-06-25 3:58:58,13.98,0.30
195,2018-06-25 4:03:58,13.98,0.30
196,2018-06-25 4:08:58,13.94,0.21
197,2018-06-25 4:13:58,13.90,0.30
198,2018-06-25 4:18:58,13.85,0.25
199,2018-06-25 4:23:58,13.81,0.25
200,2018-06-25 4:28:58,13.81,0.30
201,2018-06-25 4:33:58,13.77,0.25
202,2018-06-25 4:38:58,13.73,0.25
203,2018-06-25 4:43:58,13.68,0.21
204,2018-06-25 4:48:58,13.68,0.25
205,2018-06-25 4:53:58,13.64,0.21
206,2018-06-25 4:58:58,13.60,0.25
207,2018-06-25 5:03:58,13.60,0.21
208,2018-06-25 5:08:58,13.55,0.25
209,2018-06-25 5:13:58,13.55,0.21
210,2018-06-25 5:18:58,13.51,0.25
211,2018-06-25 5:23:58,13.43,0.25
212,2018-06-25 5:28:58,13.43,0.21
213,2018-06-25 5:33:58,13.43,0.25
214,2018-06-25 5:38:58,13.38,0.21
215,2018-06-25 5:43:58,13.38,0.25
216,2018-06-25 5:48:58,13.34,0.21
217,2018-06-25 5:53:58,13.30,0.21
218,2018-06-25 5:58:58,13.25,0.21
219,2018-06-25 6:03:58,13.25,0.25
220,2018-06-25 6:08:58,13.21,0.21
221,2018-06-25 6:13:58,13.17,0.21
222,2018-06-25 6:18:58,13.17,0.21
223,2018-06-25 6:23:58,13.12,0.21
224,2018-06-25 6:28:58,13.12,0.21
225,2018-06-25 6:33:58,13.04,0.17
226,2018-06-25 6:38:58,13.00,0.21
227,2018-06-25 6:43:58,12.95,0.21
228,2018-06-25 6:48:58,13.00,0.21
229,2018-06-25 6:53:58,12.95,0.21
230,2018-06-25 6:58:58,12.91,0.21
231,2018-06-25 7:03:58,12.91,0.21
232,2018-06-25 7:08:58,12.87,0.21
233,2018-06-25 7:13:58,12.87,0.17
234,2018-06-25 7:18:58,12.87,0.21
235,2018-06-25 7:23:58,12.82,0.21
236,2018-06-25 7:28:58,12.82,0.21
237,2018-06-25 7:33:58,12.78,0.25
238,2018-06-25 7:38:58,12.78,0.25
239,2018-06-25 7:43:58,12.70,0.21
240,2018-06-25 7:48:58,12.70,0.25
241,2018-06-25 7:53:58,12.70,0.25
242,2018-06-25 7:58:58,12.65,0.21
243,2018-06-25 8:03:58,12.65,0.25
244,2018-06-25 8:08:58,12.65,0.25
245,2018-06-25 8:13:58,12.61,0.21
246,2018-06-25 8:18:58,12.65,0.17
247,2018-06-25 8:23:58,12.61,0.21
248,2018-06-25 8:28:58,12.61,0.21
249,2018-06-25 8:33:58,12.65,0.17
250,2018-06-25 8:38:58,12.65,0.17
251,2018-06-25 8:43:58,12.61,0.21
252,2018-06-25 8:48:58,12.65,0.21
253,2018-06-25 8:53:58,12.57,0.21
254,2018-06-25 8:58:58,12.65,0.25
255,2018-06-25 9:03:58,12.70,0.21
256,2018-06-25 9:08:58,12.61,0.21
257,2018-06-25 9:13:58,12.70,0.25
258,2018-06-25 9:18:58,12.65,0.17
259,2018-06-25 9:23:58,12.70,0.17
260,2018-06-25 9:28:58,12.70,0.21
261,2018-06-25 9:33:58,12.70,0.21
262,2018-06-25 9:38:58,12.78,0.25
263,2018-06-25 9:43:58,12.78,0.21
264,2018-06-25 9:48:58,12.87,0.17
265,2018-06-25 9:53:58,12.87,0.17
266,2018-06-25 9:58:58,12.91,0.21
267,2018-06-25 10:03:58,12.91,0.21
268,2018-06-25 10:08:58,12.91,0.21
269,2018-06-25 10:13:58,13.00,0.21
270,2018-06-25 10:18:58,13.04,0.21
271,2018-06-25 10:23:58,13.08,0.17
272,2018-06-25 10:28:58,13.04,0.17
273,2018-06-25 10:33:58,13.04,0.17
274,2018-06-25 10:38:58,13.08,0.21
275,2018-06-25 10:43:58,13.12,0.21
276,2018-06-25 10:48:58,13.17,0.21
277,2018-06-25 10:53:58,13.21,0.21
278,2018-06-25 10:58:58,13.25,0.17
279,2018-06-25 11:03:58,13.25,0.17
280,2018-06-25 11:08:58,13.30,0.17
281,2018-06-25 11:13:58,13.34,0.21
282,2018-06-25 11:18:58,13.34,0.21
283,2018-06-25 11:23:58,13.43,0.17
284,2018-06-25 11:28:58,13.38,0.21
285,2018-06-25 11:33:58,13.47,0.25
286,2018-06-25 11:38:58,13.55,0.21
287,2018-06-25 11:43:58,13.60,0.17
288,2018-06-25 11:48:58,13.64,0.17
289,2018-06-25 11:53:58,13.68,0.13
290,2018-06-25 11:58:58,13.68,0.17
291,2018-06-25 12:03:58,13.73,0.21
292,2018-06-25 12:08:58,13.77,0.17
293,2018-06-25 12:13:58,13.81,0.17
294,2018-06-25 12:18:58,13.77,0.21
295,2018-06-25 12:23:58,13.81,0.17
296,2018-06-25 12:28:58,13.85,0.17
297,2018-06-25 12:33:58,13.90,0.21
298,2018-06-25 12:38:58,13.90,0.17
299,2018-06-25 12:43:58,13.94,0.21
300,2018-06-25 12:48:58,13.98,0.17
301,2018-06-25 12:53:58,14.03,0.17
302,2018-06-25 12:58:58,14.03,0.21
303,2018-06-25 13:03:58,14.11,0.17
304,2018-06-25 13:08:58,14.11,0.17
305,2018-06-25 13:13:58,14.20,0.21
306,2018-06-25 13:18:58,14.24,0.17
307,2018-06-25 13:23:58,14.28,0.17
308,2018-06-25 13:28:58,14.24,0.21
309,2018-06-25 13:33:58,14.37,0.17
310,2018-06-25 13:38:58,14.41,0.17
311,2018-06-25 13:43:58,14.41,0.17
312,2018-06-25 13:48:58,14.45,0.17
313,2018-06-25 13:53:58,14.50,0.21
314,2018-06-25 13:58:58,14.54,0.17
315,2018-06-25 14:03:58,14.54,0.17
316,2018-06-25 14:08:58,14.63,0.21
317,2018-06-25 14:13:58,14.67,0.21
318,2018-06-25 14:18:58,14.67,0.17
319,2018-06-25 14:23:58,14.71,0.25
320,2018-06-25 14:28:58,14.75,0.21
321,2018-06-25 14:33:58,14.80,0.21
322,2018-06-25 14:38:58,14.80,0.21
323,2018-06-25 14:43:58,14.93,0.17
324,2018-06-25 14:48:58,14.88,0.21
325,2018-06-25 14:53:58,14.93,0.21
326,2018-06-25 14:58:58,14.97,0.21
327,2018-06-25 15:03:58,15.01,0.21
328,2018-06-25 15:08:58,15.06,0.21
329,2018-06-25 15:13:58,15.06,0.17
330,2018-06-25 15:18:58,15.10,0.17
331,2018-06-25 15:23:58,15.10,0.17
332,2018-06-25 15:28:58,15.14,0.17
333,2018-06-25 15:33:58,15.14,0.21
334,2018-06-25 15:38:58,15.10,0.17
335,2018-06-25 15:43:58,15.18,0.21
336,2018-06-25 15:48:58,15.23,0.21
337,2018-06-25 15:53:58,15.14,0.13
338,2018-06-25 15:58:58,15.14,0.17
339,2018-06-25 16:03:58,15.18,0.21
340,2018-06-25 16:08:58,15.18,0.21
341,2018-06-25 16:13:58,15.23,0.21
342,2018-06-25 16:18:58,15.23,0.21
343,2018-06-25 16:23:58,15.23,0.21
344,2018-06-25 16:28:58,15.23,0.17
345,2018-06-25 16:33:58,15.23,0.17
346,2018-06-25 16:38:58,15.27,0.21
347,2018-06-25 16:43:58,15.23,0.21
348,2018-06-25 16:48:58,15.27,0.21
349,2018-06-25 16:53:58,15.18,0.21
350,2018-06-25 16:58:58,15.10,0.21
351,2018-06-25 17:03:58,15.10,0.17
352,2018-06-25 17:08:58,15.06,0.17
353,2018-06-25 17:13:58,15.06,0.21
354,2018-06-25 17:18:58,14.97,0.17
355,2018-06-25 17:23:58,14.93,0.17
356,2018-06-25 17:28:58,14.88,0.21
357,2018-06-25 17:33:58,14.84,0.17
358,2018-06-25 17:38:58,14.80,0.21
359,2018-06-25 17:43:58,14.71,0.21
360,2018-06-25 17:48:58,14.80,0.21
361,2018-06-25 17:53:58,14.71,0.21
362,2018-06-25 17:58:58,14.67,0.21
363,2018-06-25 18:03:58,14.63,0.21
364,2018-06-25 18:08:58,14.58,0.17
365,2018-06-25 18:13:58,14.54,0.17
366,2018-06-25 18:18:58,14.50,0.17
367,2018-06-25 18:23:58,14.45,0.17
368,2018-06-25 18:28:58,14.41,0.17
369,2018-06-25 18:33:58,14.41,0.17
370,2018-06-25 18:38:58,14.37,0.21
371,2018-06-25 18:43:58,14.37,0.17
372,2018-06-25 18:48:58,14.33,0.17
373,2018-06-25 18:53:58,14.24,0.25
374,2018-06-25 18:58:58,14.20,0.25
375,2018-06-25 19:03:58,14.20,0.21
376,2018-06-25 19:08:58,14.20,0.21
377,2018-06-25 19:13:58,14.15,0.21
378,2018-06-25 19:18:58,14.07,0.17
379,2018-06-25 19:23:58,14.03,0.17
380,2018-06-25 19:28:58,14.03,0.21
381,2018-06-25 19:33:58,13.98,0.21
382,2018-06-25 19:38:58,13.94,0.17
383,2018-06-25 19:43:58,13.90,0.21
384,2018-06-25 19:48:58,13.90,0.17
385,2018-06-25 19:53:58,13.85,0.21
386,2018-06-25 19:58:58,13.81,0.25
387,2018-06-25 20:03:58,13.77,0.21
388,2018-06-25 20:08:58,13.73,0.25
389,2018-06-25 20:13:58,13.68,0.17
390,2018-06-25 20:18:58,13.64,0.21
391,2018-06-25 20:23:58,13.64,0.21
392,2018-06-25 20:28:58,13.60,0.17
393,2018-06-25 20:33:58,13.51,0.21
394,2018-06-25 20:38:58,13.55,0.25
395,2018-06-25 20:43:58,13.51,0.21
396,2018-06-25 20:48:58,13.47,0.21
397,2018-06-25 20:53:58,13.38,0.21
398,2018-06-25 20:58:58,13.38,0.17
399,2018-06-25 21:03:58,13.38,0.21
400,2018-06-25 21:08:58,13.34,0.21
401,2018-06-25 21:13:58,13.30,0.21
402,2018-06-25 21:18:58,13.21,0.21
403,2018-06-25 21:23:58,13.21,0.21
404,2018-06-25 21:28:58,13.17,0.25
405,2018-06-25 21:33:58,13.12,0.21
406,2018-06-25 21:38:58,13.08,0.25
407,2018-06-25 21:43:58,13.04,0.21
408,2018-06-25 21:48:58,13.00,0.25
409,2018-06-25 21:53:58,12.95,0.17
410,2018-06-25 21:58:58,12.87,0.21
411,2018-06-25 22:03:58,12.87,0.21
412,2018-06-25 22:08:58,12.82,0.17
413,2018-06-25 22:13:58,12.78,0.21
414,2018-06-25 22:18:58,12.70,0.21
415,2018-06-25 22:23:58,12.70,0.21
416,2018-06-25 22:28:58,12.61,0.17
417,2018-06-25 22:33:58,12.57,0.21
418,2018-06-25 22:38:58,12.52,0.21
419,2018-06-25 22:43:58,12.48,0.21
420,2018-06-25 22:48:58,12.44,0.21
421,2018-06-25 22:53:58,12.40,0.17
422,2018-06-25 22:58:58,12.44,0.25
423,2018-06-25 23:03:58,12.35,0.25
424,2018-06-25 23:08:58,12.27,0.25
425,2018-06-25 23:13:58,12.22,0.21
426,2018-06-25 23:18:58,12.14,0.21
427,2018-06-25 23:23:58,12.10,0.21
428,2018-06-25 23:28:58,12.10,0.21
429,2018-06-25 23:33:58,12.05,0.21
430,2018-06-25 23:38:58,12.01,0.25
431,2018-06-25 23:43:58,11.92,0.25
432,2018-06-25 23:48:58,11.88,0.21
433,2018-06-25 23:53:58,11.84,0.21
434,2018-06-25 23:58:58,11.84,0.21
435,2018-06-26 0:03:58,11.75,0.21
436,2018-06-26 0:08:58,11.71,0.21
437,2018-06-26 0:13:58,11.67,0.21
438,2018-06-26 0:18:58,11.62,0.21
439,2018-06-26 0:23:58,11.58,0.21
440,2018-06-26 0:28:58,11.58,0.21
441,2018-06-26 0:33:58,11.49,0.25
442,2018-06-26 0:38:58,11.45,0.21
443,2018-06-26 0:43:58,11.41,0.21
444,2018-06-26 0:48:58,11.37,0.21
445,2018-06-26 0:53:58,11.28,0.21
446,2018-06-26 0:58:58,11.28,0.25
447,2018-06-26 1:03:58,11.24,0.25
448,2018-06-26 1:08:58,11.15,0.21
449,2018-06-26 1:13:58,11.15,0.25
450,2018-06-26 1:18:58,11.11,0.21
451,2018-06-26 1:23:58,11.07,0.21
452,2018-06-26 1:28:58,11.02,0.21
453,2018-06-26 1:33:58,11.02,0.21
454,2018-06-26 1:38:58,10.98,0.25
455,2018-06-26 1:43:58,10.89,0.21
456,2018-06-26 1:48:58,10.85,0.25
457,2018-06-26 1:53:58,10.81,0.21
458,2018-06-26 1:58:58,10.77,0.21
459,2018-06-26 2:03:58,10.68,0.25
460,2018-06-26 2:08:58,10.68,0.21
461,2018-06-26 2:13:58,10.64,0.21
462,2018-06-26 2:18:58,10.59,0.25
463,2018-06-26 2:23:58,10.51,0.25
464,2018-06-26 2:28:58,10.55,0.25
465,2018-06-26 2:33:58,10.46,0.21
466,2018-06-26 2:38:58,10.46,0.21
467,2018-06-26 2:43:58,10.42,0.25
468,2018-06-26 2:48:58,10.42,0.21
469,2018-06-26 2:53:58,10.34,0.21
470,2018-06-26 2:58:58,10.29,0.21
471,2018-06-26 3:03:58,10.29,0.25
472,2018-06-26 3:08:58,10.21,0.25
473,2018-06-26 3:13:58,10.21,0.25
474,2018-06-26 3:18:58,10.12,0.25
475,2018-06-26 3:23:58,10.12,0.30
476,2018-06-26 3:28:58,10.08,0.25
477,2018-06-26 3:33:58,10.04,0.21
478,2018-06-26 3:38:58,9.99,0.21
479,2018-06-26 3:43:58,9.95,0.21
480,2018-06-26 3:48:58,9.95,0.25
481,2018-06-26 3:53:58,9.86,0.25
482,2018-06-26 3:58:58,9.86,0.21
483,2018-06-26 4:03:58,9.82,0.21
484,2018-06-26 4:08:58,9.78,0.30
485,2018-06-26 4:13:58,9.74,0.25
486,2018-06-26 4:18:58,9.69,0.25
487,2018-06-26 4:23:58,9.61,0.25
488,2018-06-26 4:28:58,9.61,0.21
489,2018-06-26 4:33:58,9.56,0.25
490,2018-06-26 4:38:58,9.52,0.21
491,2018-06-26 4:43:58,9.48,0.21
492,2018-06-26 4:48:58,9.44,0.25
493,2018-06-26 4:53:58,9.44,0.25
494,2018-06-26 4:58:58,9.39,0.21
495,2018-06-26 5:03:58,9.35,0.21
496,2018-06-26 5:08:58,9.35,0.25
497,2018-06-26 5:13:58,9.26,0.21
498,2018-06-26 5:18:58,9.22,0.30
499,2018-06-26 5:23:58,9.22,0.25
500,2018-06-26 5:28:58,9.14,0.21
501,2018-06-26 5:33:58,9.14,0.25
502,2018-06-26 5:38:58,9.09,0.21
503,2018-06-26 5:43:58,9.05,0.21
504,2018-06-26 5:48:58,8.96,0.25
505,2018-06-26 5:53:58,8.96,0.21
506,2018-06-26 5:58:58,8.96,0.25
507,2018-06-26 6:03:58,8.92,0.17
508,2018-06-26 6:08:58,8.88,0.25
509,2018-06-26 6:13:58,8.88,0.21
510,2018-06-26 6:18:58,8.83,0.21
511,2018-06-26 6:23:58,8.79,0.21
512,2018-06-26 6:28:58,8.75,0.25
513,2018-06-26 6:33:58,8.75,0.21
514,2018-06-26 6:38:58,8.71,0.21
515,2018-06-26 6:43:58,8.71,0.21
516,2018-06-26 6:48:58,8.66,0.21
517,2018-06-26 6:53:58,8.66,0.21
518,2018-06-26 6:58:58,8.75,0.25
519,2018-06-26 7:03:58,8.66,0.25
520,2018-06-26 7:08:58,8.62,0.21
521,2018-06-26 7:13:58,8.71,0.25
522,2018-06-26 7:18:58,8.66,0.21
523,2018-06-26 7:23:58,8.66,0.21
524,2018-06-26 7:28:58,8.71,0.25
525,2018-06-26 7:33:58,8.71,0.17
526,2018-06-26 7:38:58,8.71,0.21
527,2018-06-26 7:43:58,8.75,0.25
528,2018-06-26 7:48:58,8.71,0.21
529,2018-06-26 7:53:58,8.79,0.21
530,2018-06-26 7:58:58,8.83,0.17
531,2018-06-26 8:03:58,8.83,0.21
532,2018-06-26 8:08:58,8.92,0.25
533,2018-06-26 8:13:58,8.96,0.25
534,2018-06-26 8:18:58,9.05,0.21
535,2018-06-26 8:23:58,9.09,0.17
536,2018-06-26 8:28:58,9.14,0.17
537,2018-06-26 8:33:58,9.18,0.17
538,2018-06-26 8:38:58,9.22,0.17
539,2018-06-26 8:43:58,9.31,0.21
540,2018-06-26 8:48:58,9.35,0.21
541,2018-06-26 8:53:58,9.48,0.21
542,2018-06-26 8:58:58,9.52,0.21
543,2018-06-26 9:03:58,9.52,0.21
544,2018-06-26 9:08:58,9.65,0.21
545,2018-06-26 9:13:58,9.74,0.21
546,2018-06-26 9:18:58,9.86,0.21
547,2018-06-26 9:23:58,9.91,0.25
548,2018-06-26 9:28:58,9.99,0.21
549,2018-06-26 9:33:58,10.04,0.21
550,2018-06-26 9:38:58,10.08,0.21
551,2018-06-26 9:43:58,10.21,0.21
552,2018-06-26 9:48:58,10.25,0.21
553,2018-06-26 9:53:58,10.34,0.25
554,2018-06-26 9:58:58,10.42,0.21
555,2018-06-26 10:03:58,10.46,0.21
556,2018-06-26 10:08:58,10.55,0.17
557,2018-06-26 10:13:58,10.64,0.17
558,2018-06-26 10:18:58,10.68,0.25
559,2018-06-26 10:23:58,10.81,0.21
560,2018-06-26 10:28:58,10.85,0.21
561,2018-06-26 10:33:58,10.94,0.21
562,2018-06-26 10:38:58,11.02,0.21
563,2018-06-26 10:43:58,11.11,0.21
564,2018-06-26 10:48:58,11.24,0.21
565,2018-06-26 10:53:58,11.28,0.21
566,2018-06-26 10:58:58,11.37,0.21
567,2018-06-26 11:03:58,11.49,0.21
568,2018-06-26 11:08:58,11.54,0.17
569,2018-06-26 11:13:58,11.62,0.21
570,2018-06-26 11:18:58,11.67,0.21
571,2018-06-26 11:23:58,11.79,0.21
572,2018-06-26 11:28:58,11.84,0.17
573,2018-06-26 11:33:58,11.97,0.21
574,2018-06-26 11:38:58,11.97,0.25
575,2018-06-26 11:43:58,12.05,0.25
576,2018-06-26 11:48:58,12.10,0.21
577,2018-06-26 11:53:58,12.22,0.17
578,2018-06-26 11:58:58,12.22,0.21
579,2018-06-26 12:03:58,12.31,0.21
580,2018-06-26 12:08:58,12.35,0.17
581,2018-06-26 12:13:58,12.44,0.17
582,2018-06-26 12:18:58,12.57,0.17
583,2018-06-26 12:23:58,12.52,0.17
584,2018-06-26 12:28:58,12.61,0.21
585,2018-06-26 12:33:58,12.65,0.17
586,2018-06-26 12:38:58,12.70,0.21
587,2018-06-26 12:43:58,12.78,0.17
588,2018-06-26 12:48:58,12.87,0.17
589,2018-06-26 12:53:58,12.87,0.25
590,2018-06-26 12:58:58,12.91,0.17
591,2018-06-26 13:03:58,13.00,0.21
592,2018-06-26 13:08:58,13.04,0.21
593,2018-06-26 13:13:58,13.12,0.17
594,2018-06-26 13:18:58,13.21,0.21
595,2018-06-26 13:23:58,13.25,0.17
596,2018-06-26 13:28:58,13.30,0.21
597,2018-06-26 13:33:58,13.34,0.21
598,2018-06-26 13:38:58,13.43,0.17
599,2018-06-26 13:43:58,13.51,0.17
600,2018-06-26 13:48:58,13.55,0.21
601,2018-06-26 13:53:58,13.60,0.21
602,2018-06-26 13:58:58,13.73,0.21
603,2018-06-26 14:03:58,13.73,0.17
604,2018-06-26 14:08:58,13.77,0.21
605,2018-06-26 14:13:58,13.81,0.17
606,2018-06-26 14:18:58,13.90,0.17
